account_id,week_number,week_date,logins,feature_events,support_tickets,churned_this_week
1940,36,2026-05-30,1,1,0,False
1940,37,2026-06-06,1,1,0,False
1940,38,2026-06-13,1,1,0,False
1940,39,2026-06-20,1,1,0,False
1940,40,2026-06-27,1,1,0,False
1940,41,2026-07-04,1,1,2,False
1940,42,2026-07-11,1,1,0,False
1940,43,2026-07-18,1,1,0,False
1940,44,2026-07-25,0,0,0,True
1941,0,2026-05-02,16,5,0,False
1941,1,2026-05-09,12,4,0,False
1941,2,2026-05-16,10,3,0,False
1941,3,2026-05-23,6,2,0,False
1941,4,2026-05-30,14,5,0,False
1941,5,2026-06-06,13,4,0,False
1941,6,2026-06-13,19,6,0,False
1941,7,2026-06-20,8,2,0,False
1941,8,2026-06-27,6,2,0,False
1941,9,2026-07-04,11,4,0,False
1941,10,2026-07-11,10,3,0,False
1941,11,2026-07-18,12,4,0,False
1941,12,2026-07-25,7,2,0,False
1941,13,2026-08-01,10,3,0,False
1942,0,2025-09-27,8,12,0,False
1942,1,2025-10-04,4,6,0,False
1942,2,2025-10-11,5,8,0,False
1942,3,2025-10-18,10,15,1,False
1942,4,2025-10-25,5,8,0,False
1942,5,2025-11-01,6,8,0,False
1942,6,2025-11-08,6,9,0,False
1942,7,2025-11-15,6,8,0,False
1942,8,2025-11-22,6,8,0,False
1942,9,2025-11-29,5,7,0,False
1942,10,2025-12-06,8,12,0,False
1942,11,2025-12-13,10,14,0,False
1942,12,2025-12-20,4,5,0,False
1942,13,2025-12-27,4,5,0,False
1942,14,2026-01-03,5,7,0,False
1942,15,2026-01-10,7,10,0,False
1942,16,2026-01-17,6,9,2,False
1942,17,2026-01-24,6,8,0,False
1942,18,2026-01-31,7,10,0,False
1942,19,2026-02-07,5,8,0,False
1942,20,2026-02-14,10,14,0,False
1942,21,2026-02-21,7,11,0,False
1942,22,2026-02-28,7,10,0,False
1942,23,2026-03-07,4,6,0,False
1942,24,2026-03-14,5,7,0,False
1942,25,2026-03-21,7,11,0,False
1942,26,2026-03-28,5,7,0,False
1942,27,2026-04-04,5,7,0,False
1942,28,2026-04-11,10,14,0,False
1942,29,2026-04-18,5,8,0,False
1942,30,2026-04-25,4,6,0,False
1942,31,2026-05-02,9,13,0,False
1942,32,2026-05-09,9,13,0,False
1942,33,2026-05-16,5,8,0,False
1942,34,2026-05-23,10,15,1,False
1942,35,2026-05-30,4,6,0,False
1942,36,2026-06-06,5,7,0,False
1942,37,2026-06-13,6,9,0,False
1942,38,2026-06-20,5,8,0,False
1942,39,2026-06-27,5,7,0,False
1942,40,2026-07-04,9,14,1,False
1942,41,2026-07-11,5,8,0,False
1942,42,2026-07-18,8,12,0,False
1942,43,2026-07-25,6,9,0,False
1942,44,2026-08-01,7,10,0,False
1943,0,2026-08-01,13,2,0,False
1944,0,2025-10-11,3,4,0,False
1944,1,2025-10-18,3,4,1,False
1944,2,2025-10-25,5,7,0,False
1944,3,2025-11-01,5,7,0,False
1944,4,2025-11-08,6,9,0,False
1944,5,2025-11-15,3,4,1,False
1944,6,2025-11-22,4,5,0,False
1944,7,2025-11-29,3,4,0,False
1944,8,2025-12-06,4,6,0,False
1944,9,2025-12-13,7,10,0,False
1944,10,2025-12-20,3,4,1,False
1944,11,2025-12-27,3,4,0,False
1944,12,2026-01-03,3,4,0,False
1944,13,2026-01-10,2,3,0,False
1944,14,2026-01-17,3,5,0,False
1944,15,2026-01-24,3,5,0,False
1944,16,2026-01-31,2,3,0,False
1944,17,2026-02-07,2,3,0,False
1944,18,2026-02-14,3,4,0,False
1944,19,2026-02-21,2,3,0,False
1944,20,2026-02-28,2,3,1,False
1944,21,2026-03-07,3,5,0,False
1944,22,2026-03-14,1,2,0,False
1944,23,2026-03-21,1,2,1,False
1944,24,2026-03-28,2,2,0,False
1944,25,2026-04-04,3,4,0,False
1944,26,2026-04-11,1,2,1,False
1944,27,2026-04-18,2,3,0,False
1944,28,2026-04-25,2,3,0,False
1944,29,2026-05-02,1,1,1,False
1944,30,2026-05-09,1,2,0,False
1944,31,2026-05-16,1,1,1,False
1944,32,2026-05-23,1,2,1,False
1944,33,2026-05-30,2,2,0,False
1944,34,2026-06-06,1,2,1,False
1944,35,2026-06-13,2,2,0,False
1944,36,2026-06-20,2,3,1,False
1944,37,2026-06-27,1,2,0,False
1944,38,2026-07-04,1,2,0,False
1944,39,2026-07-11,2,2,0,True
1945,0,2025-09-13,7,2,0,False
1945,1,2025-09-20,4,1,0,False
1945,2,2025-09-27,4,1,0,False
1945,3,2025-10-04,6,2,1,False
1945,4,2025-10-11,3,1,0,False
1945,5,2025-10-18,5,2,1,False
1945,6,2025-10-25,5,1,1,False
1945,7,2025-11-01,7,2,0,False
1945,8,2025-11-08,4,1,0,False
1945,9,2025-11-15,4,1,0,False
1945,10,2025-11-22,7,2,0,False
1945,11,2025-11-29,5,2,0,False
1945,12,2025-12-06,4,1,0,False
1945,13,2025-12-13,4,1,0,False
1945,14,2025-12-20,4,1,0,False
1945,15,2025-12-27,5,1,0,False
1945,16,2026-01-03,6,2,0,False
1945,17,2026-01-10,7,2,0,False
1945,18,2026-01-17,4,1,0,False
1945,19,2026-01-24,5,1,0,False
1945,20,2026-01-31,4,1,0,False
1945,21,2026-02-07,5,2,0,False
1945,22,2026-02-14,6,2,0,False
1945,23,2026-02-21,6,2,1,False
1945,24,2026-02-28,5,2,0,False
1945,25,2026-03-07,8,2,0,False
1945,26,2026-03-14,7,2,0,False
1945,27,2026-03-21,4,1,0,False
1945,28,2026-03-28,5,2,0,False
1945,29,2026-04-04,6,2,0,False
1945,30,2026-04-11,4,1,0,False
1945,31,2026-04-18,8,2,0,False
1945,32,2026-04-25,5,2,0,False
1945,33,2026-05-02,7,2,0,False
1945,34,2026-05-09,8,2,0,False
1945,35,2026-05-16,4,1,0,False
1945,36,2026-05-23,5,2,0,False
1945,37,2026-05-30,6,2,0,False
1945,38,2026-06-06,7,2,1,False
1945,39,2026-06-13,7,2,0,False
1945,40,2026-06-20,5,2,0,False
1945,41,2026-06-27,7,2,0,False
1945,42,2026-07-04,6,2,0,False
1945,43,2026-07-11,9,3,0,False
1945,44,2026-07-18,6,2,0,False
1945,45,2026-07-25,6,2,0,False
1945,46,2026-08-01,5,2,0,False
1946,0,2025-10-25,15,6,0,False
1946,1,2025-11-01,17,7,1,False
1946,2,2025-11-08,9,4,0,False
1946,3,2025-11-15,12,5,0,False
1946,4,2025-11-22,11,5,0,False
1946,5,2025-11-29,27,11,0,False
1946,6,2025-12-06,9,4,0,False
1946,7,2025-12-13,15,6,0,False
1946,8,2025-12-20,12,5,0,False
1946,9,2025-12-27,17,7,0,False
1946,10,2026-01-03,15,6,0,False
1946,11,2026-01-10,8,3,0,False
1946,12,2026-01-17,14,6,0,False
1946,13,2026-01-24,13,6,0,False
1946,14,2026-01-31,14,6,0,False
1946,15,2026-02-07,12,5,0,False
1946,16,2026-02-14,15,6,0,False
1946,17,2026-02-21,15,6,0,False
1946,18,2026-02-28,18,8,0,False
1946,19,2026-03-07,23,10,0,False
1946,20,2026-03-14,15,6,0,False
1946,21,2026-03-21,11,5,0,False
1946,22,2026-03-28,17,7,0,False
1946,23,2026-04-04,20,9,0,False
1946,24,2026-04-11,16,7,0,False
1946,25,2026-04-18,10,4,0,False
1946,26,2026-04-25,13,5,1,False
1946,27,2026-05-02,11,5,0,False
1946,28,2026-05-09,20,8,0,False
1946,29,2026-05-16,18,7,0,False
1946,30,2026-05-23,6,3,0,False
1946,31,2026-05-30,16,7,0,False
1946,32,2026-06-06,10,4,0,False
1946,33,2026-06-13,10,4,0,False
1946,34,2026-06-20,14,6,0,False
1946,35,2026-06-27,16,7,0,False
1946,36,2026-07-04,14,6,0,False
1946,37,2026-07-11,17,7,0,False
1946,38,2026-07-18,18,7,0,False
1946,39,2026-07-25,20,9,0,False
1946,40,2026-08-01,20,8,0,False
1947,0,2026-02-07,3,7,0,False
1947,1,2026-02-14,2,5,1,False
1947,2,2026-02-21,3,7,0,False
1947,3,2026-02-28,2,5,0,False
1947,4,2026-03-07,3,6,0,False
1947,5,2026-03-14,3,6,0,False
1947,6,2026-03-21,2,6,0,False
1947,7,2026-03-28,2,6,0,False
1947,8,2026-04-04,2,5,0,False
1947,9,2026-04-11,2,5,0,False
1947,10,2026-04-18,3,6,0,False
1947,11,2026-04-25,2,5,0,False
1947,12,2026-05-02,2,5,0,False
1947,13,2026-05-09,4,9,0,False
1947,14,2026-05-16,3,7,0,False
1947,15,2026-05-23,3,6,0,False
1947,16,2026-05-30,2,4,0,False
1947,17,2026-06-06,4,9,0,False
1947,18,2026-06-13,3,8,0,False
1947,19,2026-06-20,2,5,0,False
1947,20,2026-06-27,2,4,0,False
1947,21,2026-07-04,5,11,0,False
1947,22,2026-07-11,2,5,0,False
1947,23,2026-07-18,3,7,0,False
1947,24,2026-07-25,2,5,0,False
1947,25,2026-08-01,2,5,1,False
1948,0,2025-12-13,6,6,0,False
1948,1,2025-12-20,7,7,0,False
1948,2,2025-12-27,3,3,0,False
1948,3,2026-01-03,5,5,0,False
1948,4,2026-01-10,7,7,0,False
1948,5,2026-01-17,9,10,0,False
1948,6,2026-01-24,9,9,0,False
1948,7,2026-01-31,9,9,0,False
1948,8,2026-02-07,7,8,0,False
1948,9,2026-02-14,9,9,0,False
1948,10,2026-02-21,4,4,0,False
1948,11,2026-02-28,5,6,0,False
1948,12,2026-03-07,8,8,0,False
1948,13,2026-03-14,6,6,0,False
1948,14,2026-03-21,16,16,0,False
1948,15,2026-03-28,5,5,0,False
1948,16,2026-04-04,10,10,0,False
1948,17,2026-04-11,6,7,0,False
1948,18,2026-04-18,7,8,0,False
1948,19,2026-04-25,5,5,1,False
1948,20,2026-05-02,5,6,0,False
1948,21,2026-05-09,8,8,0,False
1948,22,2026-05-16,5,5,0,False
1948,23,2026-05-23,5,5,0,False
1948,24,2026-05-30,6,6,0,False
1948,25,2026-06-06,4,5,0,False
1948,26,2026-06-13,9,9,0,False
1948,27,2026-06-20,12,13,0,False
1948,28,2026-06-27,6,7,0,False
1948,29,2026-07-04,5,6,0,False
1948,30,2026-07-11,8,8,0,False
1948,31,2026-07-18,7,7,0,False
1948,32,2026-07-25,5,5,0,False
1948,33,2026-08-01,9,9,0,False
1949,0,2025-12-20,3,2,0,False
1949,1,2025-12-27,4,2,0,False
1949,2,2026-01-03,3,2,0,False
1949,3,2026-01-10,3,2,0,False
1949,4,2026-01-17,2,1,0,False
1949,5,2026-01-24,3,2,0,False
1949,6,2026-01-31,2,1,0,False
1949,7,2026-02-07,3,2,0,False
1949,8,2026-02-14,1,1,0,False
1949,9,2026-02-21,3,2,0,False
1949,10,2026-02-28,1,1,0,False
1949,11,2026-03-07,2,1,0,False
1949,12,2026-03-14,2,1,0,False
1949,13,2026-03-21,1,1,2,False
1949,14,2026-03-28,1,1,0,False
1949,15,2026-04-04,1,1,0,False
1949,16,2026-04-11,1,1,0,False
1949,17,2026-04-18,1,1,0,False
1949,18,2026-04-25,1,1,0,False
1949,19,2026-05-02,1,1,0,False
1949,20,2026-05-09,1,1,0,False
1949,21,2026-05-16,1,1,0,False
1949,22,2026-05-23,2,1,0,False
1949,23,2026-05-30,1,1,0,True
1950,0,2025-08-16,5,6,0,False
1950,1,2025-08-23,5,5,0,False
1950,2,2025-08-30,8,9,0,False
1950,3,2025-09-06,6,6,0,False
1950,4,2025-09-13,6,7,0,False
1950,5,2025-09-20,5,6,0,False
1950,6,2025-09-27,6,7,0,False
1950,7,2025-10-04,5,6,0,False
1950,8,2025-10-11,7,7,0,False
1950,9,2025-10-18,9,10,0,False
1950,10,2025-10-25,5,6,0,False
1950,11,2025-11-01,7,8,0,False
1950,12,2025-11-08,9,10,0,False
1950,13,2025-11-15,10,11,0,False
1950,14,2025-11-22,8,9,0,False
1950,15,2025-11-29,6,7,0,False
1950,16,2025-12-06,9,10,0,False
1950,17,2025-12-13,7,8,0,False
1950,18,2025-12-20,7,8,0,False
1950,19,2025-12-27,6,7,0,False
1950,20,2026-01-03,7,7,1,False
1950,21,2026-01-10,8,9,0,False
1950,22,2026-01-17,4,5,0,False
1950,23,2026-01-24,6,6,0,False
1950,24,2026-01-31,3,4,0,False
1950,25,2026-02-07,8,9,0,False
1950,26,2026-02-14,8,9,0,False
1950,27,2026-02-21,6,6,0,False
1950,28,2026-02-28,7,8,0,False
1950,29,2026-03-07,4,5,0,False
1950,30,2026-03-14,6,7,0,False
1950,31,2026-03-21,7,8,0,False
1950,32,2026-03-28,6,6,0,False
1950,33,2026-04-04,16,19,0,False
1950,34,2026-04-11,6,6,0,False
1950,35,2026-04-18,10,11,0,False
1950,36,2026-04-25,6,6,0,False
1950,37,2026-05-02,6,7,0,False
1950,38,2026-05-09,6,6,0,False
1950,39,2026-05-16,10,11,0,False
1950,40,2026-05-23,16,18,0,False
1950,41,2026-05-30,8,9,0,False
1950,42,2026-06-06,11,12,0,False
1950,43,2026-06-13,7,7,0,False
1950,44,2026-06-20,6,7,0,False
1950,45,2026-06-27,10,11,0,False
1950,46,2026-07-04,15,16,0,False
1950,47,2026-07-11,9,10,0,False
1950,48,2026-07-18,13,14,0,False
1950,49,2026-07-25,10,11,0,False
1950,50,2026-08-01,9,10,0,False
1951,0,2025-10-25,3,6,0,False
1951,1,2025-11-01,4,7,0,False
1951,2,2025-11-08,4,7,0,False
1951,3,2025-11-15,3,5,0,False
1951,4,2025-11-22,5,8,0,False
1951,5,2025-11-29,4,6,0,False
1951,6,2025-12-06,5,9,0,False
1951,7,2025-12-13,3,5,0,False
1951,8,2025-12-20,2,3,0,False
1951,9,2025-12-27,3,5,0,False
1951,10,2026-01-03,5,8,0,False
1951,11,2026-01-10,7,12,0,False
1951,12,2026-01-17,4,7,0,False
1951,13,2026-01-24,2,4,0,False
1951,14,2026-01-31,4,7,0,False
1951,15,2026-02-07,4,7,0,False
1951,16,2026-02-14,4,6,0,False
1951,17,2026-02-21,4,7,0,False
1951,18,2026-02-28,4,7,0,False
1951,19,2026-03-07,5,9,0,False
1951,20,2026-03-14,5,8,0,False
1951,21,2026-03-21,5,8,0,False
1951,22,2026-03-28,3,6,0,False
1951,23,2026-04-04,5,9,0,False
1951,24,2026-04-11,6,9,0,False
1951,25,2026-04-18,8,14,0,False
1951,26,2026-04-25,3,6,0,False
1951,27,2026-05-02,5,9,0,False
1951,28,2026-05-09,6,10,0,False
1951,29,2026-05-16,4,7,0,False
1951,30,2026-05-23,6,10,0,False
1951,31,2026-05-30,4,7,0,False
1951,32,2026-06-06,5,9,1,False
1951,33,2026-06-13,4,6,0,False
1951,34,2026-06-20,5,9,0,False
1951,35,2026-06-27,5,8,0,False
1951,36,2026-07-04,4,6,0,False
1951,37,2026-07-11,5,9,0,False
1951,38,2026-07-18,5,8,0,False
1951,39,2026-07-25,4,7,0,False
1951,40,2026-08-01,4,7,0,False
1952,0,2026-07-04,4,2,0,False
1952,1,2026-07-11,4,3,1,False
1952,2,2026-07-18,3,2,0,False
1952,3,2026-07-25,3,2,0,False
1952,4,2026-08-01,5,3,0,False
1953,0,2025-11-08,9,8,0,False
1953,1,2025-11-15,6,5,0,False
1953,2,2025-11-22,5,5,0,False
1953,3,2025-11-29,4,4,0,False
1953,4,2025-12-06,9,8,0,False
1953,5,2025-12-13,12,10,0,False
1953,6,2025-12-20,6,5,0,False
1953,7,2025-12-27,7,6,0,False
1953,8,2026-01-03,7,6,0,False
1953,9,2026-01-10,9,8,0,False
1953,10,2026-01-17,5,4,0,False
1953,11,2026-01-24,9,8,0,False
1953,12,2026-01-31,4,3,0,False
1953,13,2026-02-07,5,4,0,False
1953,14,2026-02-14,6,5,0,False
1953,15,2026-02-21,6,5,0,False
1953,16,2026-02-28,8,7,0,False
1953,17,2026-03-07,12,10,0,False
1953,18,2026-03-14,6,5,0,False
1953,19,2026-03-21,9,8,0,False
1953,20,2026-03-28,8,7,0,False
1953,21,2026-04-04,6,5,0,False
1953,22,2026-04-11,11,9,0,False
1953,23,2026-04-18,6,5,0,False
1953,24,2026-04-25,4,3,0,False
1953,25,2026-05-02,5,4,0,False
1953,26,2026-05-09,7,6,1,False
1953,27,2026-05-16,7,6,0,False
1953,28,2026-05-23,5,5,0,False
1953,29,2026-05-30,6,6,0,False
1953,30,2026-06-06,10,8,0,False
1953,31,2026-06-13,6,5,0,False
1953,32,2026-06-20,6,5,0,False
1953,33,2026-06-27,5,5,0,False
1953,34,2026-07-04,6,5,0,False
1953,35,2026-07-11,9,8,0,False
1953,36,2026-07-18,6,6,0,False
1953,37,2026-07-25,5,5,0,False
1953,38,2026-08-01,5,4,0,False
1954,0,2025-10-04,22,8,0,False
1954,1,2025-10-11,22,8,0,False
1954,2,2025-10-18,21,8,0,False
1954,3,2025-10-25,13,5,0,False
1954,4,2025-11-01,16,6,0,False
1954,5,2025-11-08,14,5,0,False
1954,6,2025-11-15,16,6,0,False
1954,7,2025-11-22,16,6,0,False
1954,8,2025-11-29,19,7,1,False
1954,9,2025-12-06,29,10,0,False
1954,10,2025-12-13,20,7,0,False
1954,11,2025-12-20,14,5,0,False
1954,12,2025-12-27,22,8,0,False
1954,13,2026-01-03,23,9,0,False
1954,14,2026-01-10,26,9,0,False
1954,15,2026-01-17,26,9,0,False
1954,16,2026-01-24,17,6,0,False
1954,17,2026-01-31,21,8,0,False
1954,18,2026-02-07,23,8,0,False
1954,19,2026-02-14,22,8,0,False
1954,20,2026-02-21,10,4,0,False
1954,21,2026-02-28,30,11,0,False
1954,22,2026-03-07,15,5,0,False
1954,23,2026-03-14,33,12,1,False
1954,24,2026-03-21,57,21,0,False
1954,25,2026-03-28,29,11,0,False
1954,26,2026-04-04,23,8,0,False
1954,27,2026-04-11,24,9,0,False
1954,28,2026-04-18,15,5,0,False
1954,29,2026-04-25,23,9,1,False
1954,30,2026-05-02,12,5,0,False
1954,31,2026-05-09,16,6,0,False
1954,32,2026-05-16,21,8,0,False
1954,33,2026-05-23,15,5,0,False
1954,34,2026-05-30,26,9,0,False
1954,35,2026-06-06,19,7,0,False
1954,36,2026-06-13,22,8,0,False
1954,37,2026-06-20,45,16,0,False
1954,38,2026-06-27,30,11,0,False
1954,39,2026-07-04,20,7,0,False
1954,40,2026-07-11,14,5,0,False
1954,41,2026-07-18,17,6,0,False
1954,42,2026-07-25,26,10,0,False
1954,43,2026-08-01,14,5,0,False
1955,0,2025-08-30,9,3,0,False
1955,1,2025-09-06,9,3,0,False
1955,2,2025-09-13,7,2,0,False
1955,3,2025-09-20,9,3,0,False
1955,4,2025-09-27,9,3,0,False
1955,5,2025-10-04,7,2,0,False
1955,6,2025-10-11,8,3,0,False
1955,7,2025-10-18,6,2,0,False
1955,8,2025-10-25,5,2,0,False
1955,9,2025-11-01,7,2,0,False
1955,10,2025-11-08,4,2,0,False
1955,11,2025-11-15,4,2,0,False
1955,12,2025-11-22,5,2,0,False
1955,13,2025-11-29,7,2,0,False
1955,14,2025-12-06,8,3,0,False
1955,15,2025-12-13,7,2,0,False
1955,16,2025-12-20,5,2,0,False
1955,17,2025-12-27,7,3,0,False
1955,18,2026-01-03,5,2,0,False
1955,19,2026-01-10,6,2,0,False
1955,20,2026-01-17,5,2,0,False
1955,21,2026-01-24,12,4,0,False
1955,22,2026-01-31,7,2,0,False
1955,23,2026-02-07,5,2,0,False
1955,24,2026-02-14,8,3,1,False
1955,25,2026-02-21,5,2,0,False
1955,26,2026-02-28,6,2,0,False
1955,27,2026-03-07,6,2,0,False
1955,28,2026-03-14,10,3,0,False
1955,29,2026-03-21,5,2,0,False
1955,30,2026-03-28,8,3,0,False
1955,31,2026-04-04,5,2,0,False
1955,32,2026-04-11,9,3,1,False
1955,33,2026-04-18,6,2,0,False
1955,34,2026-04-25,6,2,0,False
1955,35,2026-05-02,5,2,0,False
1955,36,2026-05-09,8,3,1,False
1955,37,2026-05-16,4,1,0,False
1955,38,2026-05-23,6,2,0,False
1955,39,2026-05-30,8,3,0,False
1955,40,2026-06-06,4,1,0,False
1955,41,2026-06-13,7,2,0,False
1955,42,2026-06-20,4,1,0,False
1955,43,2026-06-27,7,2,0,False
1955,44,2026-07-04,8,3,0,False
1955,45,2026-07-11,4,2,0,False
1955,46,2026-07-18,4,1,0,False
1955,47,2026-07-25,9,3,1,False
1955,48,2026-08-01,9,3,0,False
1956,0,2025-08-16,12,13,0,False
1956,1,2025-08-23,12,13,0,False
1956,2,2025-08-30,9,10,0,False
1956,3,2025-09-06,10,11,0,False
1956,4,2025-09-13,6,6,0,False
1956,5,2025-09-20,10,11,0,False
1956,6,2025-09-27,7,8,0,False
1956,7,2025-10-04,7,7,0,False
1956,8,2025-10-11,10,11,0,False
1956,9,2025-10-18,6,7,0,False
1956,10,2025-10-25,4,4,0,False
1956,11,2025-11-01,10,11,0,False
1956,12,2025-11-08,4,4,0,False
1956,13,2025-11-15,14,15,0,False
1956,14,2025-11-22,11,12,0,False
1956,15,2025-11-29,11,12,0,False
1956,16,2025-12-06,9,10,0,False
1956,17,2025-12-13,6,7,0,False
1956,18,2025-12-20,5,5,0,False
1956,19,2025-12-27,5,5,0,False
1956,20,2026-01-03,6,7,0,False
1956,21,2026-01-10,7,7,0,False
1956,22,2026-01-17,10,10,0,False
1956,23,2026-01-24,7,8,0,False
1956,24,2026-01-31,10,11,0,False
1956,25,2026-02-07,9,10,0,False
1956,26,2026-02-14,9,10,0,False
1956,27,2026-02-21,6,7,0,False
1956,28,2026-02-28,7,7,0,False
1956,29,2026-03-07,9,10,0,False
1956,30,2026-03-14,7,7,0,False
1956,31,2026-03-21,7,7,0,False
1956,32,2026-03-28,12,13,0,False
1956,33,2026-04-04,8,9,0,False
1956,34,2026-04-11,6,6,0,False
1956,35,2026-04-18,9,10,0,False
1956,36,2026-04-25,6,6,0,False
1956,37,2026-05-02,8,9,0,False
1956,38,2026-05-09,12,13,0,False
1956,39,2026-05-16,7,7,0,False
1956,40,2026-05-23,6,7,0,False
1956,41,2026-05-30,6,7,0,False
1956,42,2026-06-06,8,9,0,False
1956,43,2026-06-13,8,9,0,False
1956,44,2026-06-20,9,10,0,False
1956,45,2026-06-27,11,12,0,False
1956,46,2026-07-04,8,9,0,False
1956,47,2026-07-11,6,6,0,False
1956,48,2026-07-18,10,11,0,False
1956,49,2026-07-25,7,7,0,False
1956,50,2026-08-01,8,8,0,False
1957,0,2026-06-20,3,6,1,False
1957,1,2026-06-27,3,7,0,False
1957,2,2026-07-04,4,8,0,False
1957,3,2026-07-11,2,5,0,False
1957,4,2026-07-18,5,11,0,False
1957,5,2026-07-25,4,8,0,False
1957,6,2026-08-01,3,7,0,False
1958,0,2026-04-11,10,3,0,False
1958,1,2026-04-18,10,3,0,False
1958,2,2026-04-25,7,2,1,False
1958,3,2026-05-02,5,1,1,False
1958,4,2026-05-09,8,2,0,False
1958,5,2026-05-16,5,2,0,False
1958,6,2026-05-23,13,4,0,False
1958,7,2026-05-30,9,3,0,False
1958,8,2026-06-06,6,2,0,False
1958,9,2026-06-13,6,2,0,False
1958,10,2026-06-20,5,1,0,False
1958,11,2026-06-27,5,1,0,False
1958,12,2026-07-04,6,2,0,False
1958,13,2026-07-11,6,2,0,False
1958,14,2026-07-18,5,1,0,False
1958,15,2026-07-25,5,1,0,False
1958,16,2026-08-01,6,2,0,False
1959,0,2026-07-25,8,6,0,False
1959,1,2026-08-01,4,3,0,False
1960,0,2026-03-28,6,9,1,False
1960,1,2026-04-04,6,9,0,False
1960,2,2026-04-11,5,8,1,False
1960,3,2026-04-18,5,7,0,False
1960,4,2026-04-25,6,9,1,False
1960,5,2026-05-02,6,9,0,False
1960,6,2026-05-09,6,8,0,False
1960,7,2026-05-16,8,12,0,False
1960,8,2026-05-23,8,11,0,False
1960,9,2026-05-30,6,9,0,False
1960,10,2026-06-06,10,13,0,False
1960,11,2026-06-13,9,13,0,False
1960,12,2026-06-20,5,7,0,False
1960,13,2026-06-27,7,10,0,False
1960,14,2026-07-04,7,10,0,False
1960,15,2026-07-11,9,13,0,False
1960,16,2026-07-18,8,11,0,False
1960,17,2026-07-25,6,9,0,False
1960,18,2026-08-01,12,18,0,False
1961,0,2026-01-31,4,3,0,False
1961,1,2026-02-07,5,4,0,False
1961,2,2026-02-14,4,3,0,False
1961,3,2026-02-21,4,3,0,False
1961,4,2026-02-28,4,3,0,False
1961,5,2026-03-07,4,3,0,False
1961,6,2026-03-14,8,6,0,False
1961,7,2026-03-21,4,3,0,False
1961,8,2026-03-28,5,4,1,False
1961,9,2026-04-04,3,3,0,False
1961,10,2026-04-11,11,9,0,False
1961,11,2026-04-18,6,4,1,False
1961,12,2026-04-25,5,4,0,False
1961,13,2026-05-02,7,5,0,False
1961,14,2026-05-09,7,6,0,False
1961,15,2026-05-16,6,5,0,False
1961,16,2026-05-23,4,3,0,False
1961,17,2026-05-30,5,4,0,False
1961,18,2026-06-06,4,3,0,False
1961,19,2026-06-13,5,4,0,False
1961,20,2026-06-20,5,4,0,False
1961,21,2026-06-27,5,4,0,False
1961,22,2026-07-04,3,3,0,False
1961,23,2026-07-11,5,4,0,False
1961,24,2026-07-18,7,6,0,False
1961,25,2026-07-25,6,5,0,False
1961,26,2026-08-01,5,4,1,False
1962,0,2026-02-14,10,5,0,False
1962,1,2026-02-21,6,3,0,False
1962,2,2026-02-28,12,6,0,False
1962,3,2026-03-07,11,6,0,False
1962,4,2026-03-14,7,4,0,False
1962,5,2026-03-21,8,4,0,False
1962,6,2026-03-28,6,3,0,False
1962,7,2026-04-04,6,3,0,False
1962,8,2026-04-11,13,7,0,False
1962,9,2026-04-18,11,6,0,False
1962,10,2026-04-25,8,4,0,False
1962,11,2026-05-02,9,5,0,False
1962,12,2026-05-09,4,2,0,False
1962,13,2026-05-16,12,6,0,False
1962,14,2026-05-23,11,6,0,False
1962,15,2026-05-30,23,12,0,False
1962,16,2026-06-06,8,4,0,False
1962,17,2026-06-13,6,3,0,False
1962,18,2026-06-20,10,5,0,False
1962,19,2026-06-27,10,5,0,False
1962,20,2026-07-04,7,3,0,False
1962,21,2026-07-11,10,5,0,False
1962,22,2026-07-18,9,5,0,False
1962,23,2026-07-25,16,8,0,False
1962,24,2026-08-01,8,4,0,False
1963,0,2025-08-23,4,4,0,False
1963,1,2025-08-30,3,2,0,False
1963,2,2025-09-06,2,2,0,False
1963,3,2025-09-13,4,3,0,False
1963,4,2025-09-20,3,3,0,False
1963,5,2025-09-27,3,2,0,False
1963,6,2025-10-04,3,3,0,False
1963,7,2025-10-11,4,4,0,False
1963,8,2025-10-18,3,2,0,False
1963,9,2025-10-25,7,6,0,False
1963,10,2025-11-01,5,5,0,False
1963,11,2025-11-08,6,5,0,False
1963,12,2025-11-15,1,1,0,False
1963,13,2025-11-22,3,3,0,False
1963,14,2025-11-29,4,3,0,False
1963,15,2025-12-06,3,3,0,False
1963,16,2025-12-13,4,4,0,False
1963,17,2025-12-20,4,4,0,False
1963,18,2025-12-27,5,5,0,False
1963,19,2026-01-03,3,2,0,False
1963,20,2026-01-10,5,5,0,False
1963,21,2026-01-17,3,3,0,False
1963,22,2026-01-24,3,2,0,False
1963,23,2026-01-31,3,2,0,False
1963,24,2026-02-07,3,3,0,False
1963,25,2026-02-14,5,4,0,False
1963,26,2026-02-21,4,3,0,False
1963,27,2026-02-28,3,2,0,False
1963,28,2026-03-07,4,4,0,False
1963,29,2026-03-14,3,3,0,False
1963,30,2026-03-21,5,4,0,False
1963,31,2026-03-28,3,3,0,False
1963,32,2026-04-04,2,2,2,False
1963,33,2026-04-11,3,3,0,False
1963,34,2026-04-18,2,2,0,False
1963,35,2026-04-25,3,3,0,False
1963,36,2026-05-02,4,4,0,False
1963,37,2026-05-09,4,4,0,False
1963,38,2026-05-16,6,5,0,False
1963,39,2026-05-23,4,3,0,False
